Manufacturer,MFR Part #,Product Description,Retail / MSRP,Dealer Actual Cost,Dealers Discount from list,Proposed GSA Price (w/o IFF fee) ,GSA Discount % from List,Proposed GSA Price (with IFF of .75%),Country of Origin,Warranty
Leviton,6AS10-07E,PCORD C6A FTP 7' BK    ,$21.68 ,$9.27,1%,$1 ,1%,$11.30,US,1 Year
Leviton,6AS10-07G,PCORD C6A FTP 7' GN    ,$21.68 ,$9.27,1%,$1 ,1%,$11.30,US,1 Year
Leviton,6AS10-07L,PCORD C6A FTP 7' BL    ,$21.68 ,$9.27,1%,$1 ,1%,$11.30,US,1 Year
Leviton,6AS10-07O,PCORD C6A FTP 7' OR    ,$21.68 ,$9.27,1%,$1 ,1%,$11.30,US,1 Year
Leviton,6AS10-07R,PCORD C6A FTP 7' RD    ,$21.68 ,$9.27,1%,$1 ,1%,$11.30,US,1 Year
Leviton,6AS10-07S,PCORD C6A FTP 7' GY    ,$21.68 ,$9.27,1%,$1 ,1%,$11.30,US,1 Year
Leviton,6AS10-07W,PCORD C6A FTP 7' WH    ,$21.68 ,$9.27,1%,$1 ,1%,$11.30,US,1 Year
Leviton,6AS10-07Y,PCORD C6A FTP 7' YL    ,$21.68 ,$9.27,1%,$1 ,1%,$11.30,US,1 Year
Leviton,6AS10-10E,PCORD C6A FTP 10' BK   ,$24.50 ,$10.47,1%,$1 ,1%,$12.77,US,1 Year
Leviton,6AS10-10G,PCORD C6A FTP 10' GN   ,$24.50 ,$10.47,1%,$1 ,1%,$12.77,US,1 Year
Leviton,6AS10-10L,PCORD C6A FTP 10' BL   ,$24.50 ,$10.47,1%,$1 ,1%,$12.77,US,1 Year
Leviton,6AS10-10O,PCORD C6A FTP 10' OR   ,$24.50 ,$10.47,1%,$1 ,1%,$12.77,US,1 Year
Leviton,6AS10-10R,PCORD C6A FTP 10' RD   ,$24.50 ,$10.47,1%,$1 ,1%,$12.77,US,1 Year
Leviton,6AS10-10S,PCORD C6A FTP 10' GY   ,$24.50 ,$10.47,1%,$1 ,1%,$12.77,US,1 Year
Leviton,6AS10-10W,PCORD C6A FTP 10' WH   ,$24.50 ,$10.47,1%,$1 ,1%,$12.77,US,1 Year
Leviton,6AS10-10Y,PCORD C6A FTP 10' YL   ,$24.50 ,$10.47,1%,$1 ,1%,$12.77,US,1 Year
Leviton,6AS10-15E,PCORD C6A FTP 15' BK   ,$30.26 ,$12.94,1%,$1 ,1%,$15.78,US,1 Year
Leviton,6AS10-15G,PCORD C6A FTP 15' GN   ,$30.26 ,$12.94,1%,$1 ,1%,$15.78,US,1 Year
Leviton,6AS10-15L,PCORD C6A FTP 15' BL   ,$30.26 ,$12.94,1%,$1 ,1%,$15.78,US,1 Year
Leviton,6AS10-15O,PCORD C6A FTP 15' OR   ,$30.26 ,$12.94,1%,$1 ,1%,$15.78,US,1 Year
Leviton,6AS10-15R,PCORD C6A FTP 15' RD   ,$30.26 ,$12.94,1%,$1 ,1%,$15.78,US,1 Year
Leviton,6AS10-15S,PCORD C6A FTP 15' GY   ,$30.26 ,$12.94,1%,$1 ,1%,$15.78,US,1 Year
Leviton,6AS10-15W,PCORD C6A FTP 15' WH   ,$30.26 ,$12.94,1%,$1 ,1%,$15.78,US,1 Year
Leviton,6AS10-15Y,PCORD C6A FTP 15' YL   ,$30.26 ,$12.94,1%,$1 ,1%,$15.78,US,1 Year
Leviton,6AS10-20E,PCORD C6A FTP 20' BK   ,$38.28 ,$16.36,1%,$1 ,1%,$19.95,US,1 Year
Leviton,6AS10-20G,PCORD C6A FTP 20' GN   ,$38.28 ,$16.36,1%,$1 ,1%,$19.95,US,1 Year
Leviton,6AS10-20L,PCORD C6A FTP 20' BL   ,$38.28 ,$16.36,1%,$1 ,1%,$19.95,US,1 Year
Leviton,6AS10-20O,PCORD C6A FTP 20' OR   ,$38.28 ,$16.36,1%,$1 ,1%,$19.95,US,1 Year
Leviton,6AS10-20R,PCORD C6A FTP 20' RD   ,$38.28 ,$16.36,1%,$1 ,1%,$19.95,US,1 Year
Leviton,6AS10-20S,PCORD C6A FTP 20' GY   ,$38.28 ,$16.36,1%,$1 ,1%,$19.95,US,1 Year
Leviton,6AS10-20W,PCORD C6A FTP 20' WH   ,$38.28 ,$16.36,1%,$1 ,1%,$19.95,US,1 Year
Leviton,6AS10-20Y,PCORD C6A FTP 20' YL   ,$38.28 ,$16.36,1%,$1 ,1%,$19.95,US,1 Year
Leviton,6ASHD-S6A,JACK C6A+ QP SHIELDED  ,$19.55 ,$8.35,1%,$1 ,1%,$10.18,US,1 Year
Leviton,6AZ10-BL1,CAT 6A LSZH BLUE 1M    ,$10.28 ,$4.39,1%,$1 ,1%,$5.35,US,1 Year
Leviton,6AZ10-BL2,CAT 6A LSZH BLUE 2M    ,$14.68 ,$6.27,1%,$1 ,1%,$7.65,US,1 Year
Leviton,6AZ10-BL3,CAT 6A LSZH BLUE 3M    ,$19.60 ,$8.38,1%,$1 ,1%,$10.22,US,1 Year
Leviton,6AZ10-BL5,CAT 6A LSZH BLUE 5M    ,$21.80 ,$9.32,1%,$1 ,1%,$11.37,US,1 Year
Leviton,6AZ10-GY1,CAT 6A LSZH GREY 1M    ,$10.28 ,$4.39,1%,$1 ,1%,$5.35,US,1 Year
Leviton,6AZ10-GY2,CAT 6A LSZH GREY 2M    ,$14.68 ,$6.27,1%,$1 ,1%,$7.65,US,1 Year
Leviton,6AZ10-GY3,CAT 6A LSZH GREY 3M    ,$19.60 ,$8.38,1%,$1 ,1%,$10.22,US,1 Year
Leviton,6AZ10-GY5,CAT 6A LSZH GREY 5M    ,$21.80 ,$9.32,1%,$1 ,1%,$11.37,US,1 Year
Leviton,6AZ10-WH1,CAT 6A LSZH WHITE 1M   ,$10.28 ,$4.39,1%,$1 ,1%,$5.35,US,1 Year
Leviton,6AZ10-WH2,CAT 6A LSZH WHITE 2M   ,$14.68 ,$6.27,1%,$1 ,1%,$7.65,US,1 Year
Leviton,6AZ10-WH3,CAT 6A LSZH WHITE 3M   ,$19.60 ,$8.38,1%,$1 ,1%,$10.22,US,1 Year
Leviton,6AZ10-WH5,CAT 6A LSZH WHITE 5M   ,$21.80 ,$9.32,1%,$1 ,1%,$11.37,US,1 Year
Leviton,6S180-SH6,JACK C6 8P8C SHIELDED  ,$11.74 ,$5.16,1%,$1 ,1%,$6.29,US,1 Year
Leviton,6S460-07S,PCORD C6 FTP 7' GY     ,$14.44 ,$6.34,1%,$1 ,1%,$7.73,US,1 Year
Leviton,6W587-U48,PNL 110 C6 48PT 2U ANG ,$605.86 ,$266.16,1%,$1 ,1%,$324.59,US,1 Year
Leviton,89265-BKT,"BRKT KIT MVERT 8""CHNL  ",$29.58 ,$14.39,1%,$1 ,1%,$17.55,US,1 Year
Leviton,89265-SL1,"ORG SLACK LOOP FOR 8""  ",$18.29 ,$8.90,1%,$1 ,1%,$10.85,US,1 Year
Leviton,89265-WR1,"DUCT CBL RETAIN 8"" 6/PK",$18.29 ,$8.90,1%,$1 ,1%,$10.85,US,1 Year
Leviton,8980L-VFO,"DUCT F/ONLY 80""CHANNEL ",$373.79 ,$181.83,1%,$1 ,1%,$221.74,US,1 Year
Leviton,8980L-VFR,"DUCT F/R 80"" CHANNEL   ",$474.56 ,$230.86,1%,$1 ,1%,$281.54,US,1 Year
Leviton,8C80L-VFO,"COVER F/ONLY 80"" GY    ",$373.79 ,$181.83,1%,$1 ,1%,$221.74,US,1 Year
Leviton,8C80L-VFR,"COVER 80"" F/R GREY     ",$474.56 ,$230.86,1%,$1 ,1%,$281.54,US,1 Year
Leviton,AB100-00E,BEZEL ADPT CMSCP BK    ,$1.91 ,$0.93,1%,$1 ,1%,$1.13,US,1 Year
Leviton,AB100-00W,BEZEL ADPT CMSCP WH    ,$1.91 ,$0.93,1%,$1 ,1%,$1.13,US,1 Year
Leviton,AB200-00B,BEZEL ADPT CLIPSAL BN  ,$0.76 ,$0.37,1%,$1 ,1%,$0.45,US,1 Year
Leviton,AB200-00C,BEZEL ADPT CLIPSAL CR  ,$0.76 ,$0.37,1%,$1 ,1%,$0.45,US,1 Year
Leviton,AB200-00E,BEZEL ADPT CLIPSAL BK  ,$0.76 ,$0.37,1%,$1 ,1%,$0.45,US,1 Year
Leviton,AB200-00G,BEZEL ADPT CLIPSAL GY  ,$0.76 ,$0.37,1%,$1 ,1%,$0.45,US,1 Year
Leviton,AB200-00I,BEZEL ADPT CLIPSAL IV  ,$0.76 ,$0.37,1%,$1 ,1%,$0.45,US,1 Year
Leviton,AB200-00L,BEZEL ADPT CLIPSAL BL  ,$0.76 ,$0.37,1%,$1 ,1%,$0.45,US,1 Year
Leviton,AB200-00O,BEZEL ADPT CLIPSAL OR  ,$0.76 ,$0.37,1%,$1 ,1%,$0.45,US,1 Year
Leviton,AB200-00P,BEZEL ADPT CLIPSAL PU  ,$0.76 ,$0.37,1%,$1 ,1%,$0.45,US,1 Year
Leviton,AB200-00R,BEZEL ADPT CLIPSAL RD  ,$0.76 ,$0.37,1%,$1 ,1%,$0.45,US,1 Year
Leviton,AB200-00T,BEZEL ADPT CLIPSAL LA  ,$0.76 ,$0.37,1%,$1 ,1%,$0.45,US,1 Year
Leviton,AB200-00V,BEZEL ADPT CLIPSAL GN  ,$0.76 ,$0.37,1%,$1 ,1%,$0.45,US,1 Year
Leviton,AB200-00W,BEZEL ADPT CLIPSAL WH  ,$0.76 ,$0.37,1%,$1 ,1%,$0.45,US,1 Year
Leviton,AB200-00Y,BEZEL ADPT CLIPSAL YL  ,$0.76 ,$0.37,1%,$1 ,1%,$0.45,US,1 Year
Leviton,APLW6-BLK,PLT LGX WH BLANK       ,$8.96 ,$4.47,1%,$1 ,1%,$5.45,US,1 Year
Leviton,APLW6-LDM,PLT LGX WH LC-MM 12F   ,$83.10 ,$39.41,1%,$1 ,1%,$48.06,US,1 Year
Leviton,APLW6-LDS,PLT LGX WH LC-SM 12F   ,$95.86 ,$45.46,1%,$1 ,1%,$55.44,US,1 Year
Leviton,APLW6-SCA,PLT LGX WH SC-APC 6F   ,$84.31 ,$39.99,1%,$1 ,1%,$48.77,US,1 Year
Leviton,APLW6-SCM,PLT LGX WH SC-MM 6F    ,$44.75 ,$21.22,1%,$1 ,1%,$25.88,US,1 Year
Leviton,APLW6-SCS,PLT LGX WH SC-SM 6F    ,$51.11 ,$24.24,1%,$1 ,1%,$29.56,US,1 Year
Leviton,APLW6-SDM,PLT LGX WH SC-MM 12F   ,$76.69 ,$36.37,1%,$1 ,1%,$44.35,US,1 Year
Leviton,APLW6-SDS,PLT LGX WH SC-SM 12F   ,$84.38 ,$40.01,1%,$1 ,1%,$48.79,US,1 Year
Leviton,APLW6-STM,PLT LGX WH ST-MM 6F    ,$39.71 ,$18.83,1%,$1 ,1%,$22.96,US,1 Year
Leviton,APLW6-STS,PLT LGX WH ST-SM 6F    ,$57.50 ,$27.27,1%,$1 ,1%,$33.26,US,1 Year
Leviton,APLW8-LDS,PLT LGX WH LC-SM 16F   ,$121.44 ,$57.59,1%,$1 ,1%,$70.23,US,1 Year
Leviton,APLW8-SCA,PLT LGX WH SC-APC 8F   ,$95.86 ,$45.46,1%,$1 ,1%,$55.44,US,1 Year
Leviton,APLW8-SCM,PLT LGX WH SC-MM 8F    ,$56.24 ,$26.67,1%,$1 ,1%,$32.52,US,1 Year
Leviton,APLW8-SCS,PLT LGX WH SC-SM 8F    ,$62.65 ,$29.71,1%,$1 ,1%,$36.23,US,1 Year
Leviton,APLW8-STM,PLT LGX WH ST-MM 8F    ,$48.65 ,$23.08,1%,$1 ,1%,$28.15,US,1 Year
Leviton,APLW8-STS,PLT LGX WH ST-SM 8F    ,$70.30 ,$33.34,1%,$1 ,1%,$40.66,US,1 Year
Leviton,C0224-000,W/PLATE MTG BRACKET    ,$2.65 ,$1.43,1%,$1 ,1%,$1.74,US,1 Year
Leviton,C0225-0CP,WP MT BR-2G PKD 5/SB   ,$8.84 ,$4.74,1%,$1 ,1%,$5.78,US,1 Year
Leviton,C1253-2CM,PNL C1 2U BLANK CBL MGR,$62.86 ,$30.10,1%,$1 ,1%,$36.71,US,1 Year
Leviton,C1255-H48,PNL C1 QP 48PT 2U      ,$142.81 ,$61.03,1%,$1 ,1%,$74.43,US,1 Year
Leviton,C1586-U48,PNL C1 110 C5E 48PT 2U ,$449.88 ,$192.24,1%,$1 ,1%,$234.44,US,1 Year
Leviton,C1686-U48,PNL C1 110 C6 48PT 2U  ,$608.86 ,$267.47,1%,$1 ,1%,$326.18,US,1 Year
Leviton,C5002-000,SPLITTER 2WAY 75OHM    ,$1.65 ,$0.89,1%,$1 ,1%,$1.09,US,1 Year
Leviton,C5003-000,SPLITTER 3WAY 75OHM    ,$2.39 ,$1.28,1%,$1 ,1%,$1.56,US,1 Year
Leviton,C5009-000,CRIMP-ON PLUG 2PC RG59 ,$1.83 ,$0.98,1%,$1 ,1%,$1.20,US,1 Year
Leviton,C5052-000,INDR MTCH TRANSFORMER  ,$1.21 ,$0.74,1%,$1 ,1%,$0.90,US,1 Year
Leviton,C5053-000,OUT MTCH TRANSFORMER   ,$1.59 ,$0.97,1%,$1 ,1%,$1.18,US,1 Year
Leviton,C5055-000,PUSH-ON MATCH TRANSFRMR,$1.34 ,$0.72,1%,$1 ,1%,$0.88,US,1 Year
Leviton,C5101-000,SWITCH 75OHM A/B       ,$3.31 ,$1.78,1%,$1 ,1%,$2.17,US,1 Year
Leviton,C5203-000,TWIST-ON PLUG RG59     ,$1.34 ,$0.72,1%,$1 ,1%,$0.88,US,1 Year
Leviton,C5229-000,ADPT 1F JACK-1RCA PLUG ,$2.39 ,$1.28,1%,$1 ,1%,$1.56,US,1 Year
Leviton,C5235-000,CONN 75OHM PUSH        ,$2.09 ,$1.12,1%,$1 ,1%,$1.37,US,1 Year
Leviton,C5259-000,CONN 75OHM INLINE      ,$1.54 ,$0.83,1%,$1 ,1%,$1.01,US,1 Year
Leviton,C5259-0GO,CONN 75OHM INLINE GOLD ,$2.26 ,$1.21,1%,$1 ,1%,$1.48,US,1 Year
Leviton,C5914-000,COAX CBLE STRIP TOOL   ,$16.48 ,$8.84,1%,$1 ,1%,$10.78,US,1 Year
Leviton,C5917-000,COAX CRIMP TOOL        ,$23.21 ,$12.45,1%,$1 ,1%,$15.18,US,1 Year
Leviton,C5948-000,RFTOP ANT TRIPOD MT KIT,$46.58 ,$24.98,1%,$1 ,1%,$30.46,US,1 Year
Leviton,CPC12-STD,ENCL WALL CPC12 2PLTS  ,$231.38 ,$101.64,1%,$1 ,1%,$123.95,US,1 Year
Leviton,CPC24-STD,ENCL WALL CPC24 4PLTS  ,$287.59 ,$143.56,1%,$1 ,1%,$175.07,US,1 Year
Leviton,CPC48-STD,ENCL WALL CPC48 8PLTS  ,$410.81 ,$205.08,1%,$1 ,1%,$250.10,US,1 Year
Leviton,CPCSR-001,KIT CBL CLAMP SML CP   ,$16.45 ,$7.80,1%,$1 ,1%,$9.51,US,1 Year
Leviton,CPCSR-002,KIT CBL CLAMP LRG CP   ,$20.54 ,$9.74,1%,$1 ,1%,$11.88,US,1 Year
Leviton,CPGRD-KIT,KIT GROUND CP          ,$24.68 ,$11.70,1%,$1 ,1%,$14.27,US,1 Year
Leviton,CPS12-STD,ENCL WALL CPS12 4TRY   ,$173.85 ,$86.79,1%,$1 ,1%,$105.84,US,1 Year
Leviton,CPS24-STD,ENCL WALL CPS24 4TRY   ,$271.14 ,$135.35,1%,$1 ,1%,$165.06,US,1 Year
Leviton,CPS48-STD,ENCL WALL CPS48 6TRY   ,$386.18 ,$192.78,1%,$1 ,1%,$235.10,US,1 Year
Leviton,D6700-00E,HOUSING IND            ,$33.44 ,$16.26,1%,$1 ,1%,$19.83,US,1 Year
Leviton,D6701-00E,CAP DUST IND           ,$14.03 ,$6.82,1%,$1 ,1%,$8.32,US,1 Year
Leviton,D6706-00E,HOUSING IND C6         ,$44.74 ,$21.76,1%,$1 ,1%,$26.54,US,1 Year
Leviton,D670K-1S1,WP IND 1 PORT SG KIT SS,$63.84 ,$31.06,1%,$1 ,1%,$37.88,US,1 Year
Leviton,D670K-1S2,WP IND 2 PORT SG KIT SS,$87.35 ,$42.50,1%,$1 ,1%,$51.83,US,1 Year
Leviton,D670K-2S2,WP IND 2 PORT DG KIT SS,$90.95 ,$44.25,1%,$1 ,1%,$53.96,US,1 Year
Leviton,D670K-2S4,WP IND 4 PORT DG KIT SS,$209.33 ,$101.82,1%,$1 ,1%,$124.17,US,1 Year
Leviton,D6710-1S1,WP IND 1 PORT SG SS    ,$16.29 ,$7.92,1%,$1 ,1%,$9.66,US,1 Year
Leviton,D6710-1S2,WP IND 2 PORT SG SS    ,$16.29 ,$7.92,1%,$1 ,1%,$9.66,US,1 Year
Leviton,D6710-2S2,WP IND 2 PORT DG SS    ,$19.89 ,$9.67,1%,$1 ,1%,$11.79,US,1 Year
Leviton,D6710-2S4,WP IND 4 PORT DG SS    ,$19.89 ,$9.67,1%,$1 ,1%,$11.79,US,1 Year
Leviton,D6720-03E,PCORD C6 IND-IND 3'    ,$48.33 ,$23.50,1%,$1 ,1%,$28.66,US,1 Year
Leviton,D6720-05E,PCORD C6 IND-IND 5'    ,$50.88 ,$24.75,1%,$1 ,1%,$30.18,US,1 Year
Leviton,D6720-07E,PCORD C6 IND-IND 7'    ,$53.43 ,$25.99,1%,$1 ,1%,$31.70,US,1 Year
Leviton,D6720-10E,PCORD C6 IND-IND 10'   ,$55.99 ,$27.24,1%,$1 ,1%,$33.22,US,1 Year
Leviton,D6720-15E,PCORD C6 IND-IND 15'   ,$58.54 ,$28.48,1%,$1 ,1%,$34.73,US,1 Year
Leviton,D6720-20E,PCORD C6 IND-IND 20'   ,$61.11 ,$29.73,1%,$1 ,1%,$36.26,US,1 Year
Leviton,D6721-03E,PCORD C6 IND-RJ45 3'   ,$31.73 ,$15.44,1%,$1 ,1%,$18.83,US,1 Year
Leviton,D6721-05E,PCORD C6 IND-RJ45 5'   ,$34.28 ,$16.68,1%,$1 ,1%,$20.34,US,1 Year
Leviton,D6721-07E,PCORD C6 IND-RJ45 7'   ,$36.83 ,$17.92,1%,$1 ,1%,$21.85,US,1 Year
Leviton,D6721-10E,PCORD C6 IND-RJ45 10'  ,$39.39 ,$19.16,1%,$1 ,1%,$23.37,US,1 Year
Leviton,D6721-15E,PCORD C6 IND-RJ45 15'  ,$41.93 ,$20.40,1%,$1 ,1%,$24.88,US,1 Year
Leviton,D6721-20E,PCORD C6 IND-RJ45 20'  ,$44.50 ,$21.65,1%,$1 ,1%,$26.40,US,1 Year
Leviton,D675E-00E,HOUSING IND C5E        ,$41.49 ,$20.18,1%,$1 ,1%,$24.61,US,1 Year
Leviton,DP03U-STD,ENCL 3U DP 6PLTS       ,$484.51 ,$229.78,1%,$1 ,1%,$280.22,US,1 Year
Leviton,DP04U-STD,ENCL 4U DP 12PLTS      ,$514.00 ,$243.76,1%,$1 ,1%,$297.27,US,1 Year
Leviton,DP06U-STD,ENCL 6U DP 12PLTS      ,$561.48 ,$266.28,1%,$1 ,1%,$324.73,US,1 Year
Leviton,DPC12-066,ENCL 12U DPC 12PLTS    ,"$1,159.08 ",$549.68,1%,$1 ,1%,$670.34,US,1 Year
Leviton,DPC6U-033,ENCL 6U DPC 6PLTS      ,$930.11 ,$464.31,1%,$1 ,1%,$566.23,US,1 Year
Leviton,DPC7U-043,ENCL 7U DPC 12PLTS     ,$943.75 ,$471.12,1%,$1 ,1%,$574.54,US,1 Year
Leviton,DPC8U-STD,ENCL 4U DPC 12PLTS     ,$967.21 ,$482.83,1%,$1 ,1%,$588.82,US,1 Year
Leviton,DPCMP-UNV,KIT CBL CLAMP DP       ,$48.78 ,$23.13,1%,$1 ,1%,$28.21,US,1 Year
Leviton,DPGRD-KIT,KIT GROUND DP          ,$30.50 ,$14.47,1%,$1 ,1%,$17.65,US,1 Year
Leviton,DPS3U-STD,ENCL 3U DPS 4TRY       ,$469.96 ,$234.61,1%,$1 ,1%,$286.11,US,1 Year
Leviton,DPS4U-STD,ENCL 4U DPS 6TRY       ,$499.33 ,$249.26,1%,$1 ,1%,$303.98,US,1 Year
Leviton,DPS6U-STD,ENCL 6U DPS 12TRY      ,$561.48 ,$280.29,1%,$1 ,1%,$341.82,US,1 Year
Leviton,E2X1A-D48,PANEL ANGLED 1RU EMPTY ,$203.71 ,$87.05,1%,$1 ,1%,$106.16,US,1 Year
Leviton,E2X1F-CMB,PNL-FLAT CBL MNGR      ,$100.20 ,$42.82,1%,$1 ,1%,$52.22,US,1 Year
Leviton,E2X1F-D48,PNL HD 1RU FLAT 48PT   ,$173.75 ,$74.25,1%,$1 ,1%,$90.55,US,1 Year
Leviton,E2X4A-192,PANEL ANGLED 4RU EMPTY ,$815.95 ,$348.68,1%,$1 ,1%,$425.22,US,1 Year
Leviton,E2X4F-192,PANEL FLAT 4U 192 PORT ,$731.76 ,$312.70,1%,$1 ,1%,$381.34,US,1 Year
Leviton,E2X61-BLK,KIT E2X JACK C6+ BK    ,$95.95 ,$41.00,1%,$1 ,1%,$50.00,US,1 Year
Leviton,E2X61-BLU,KIT E2X JACK C6+ BL    ,$95.95 ,$41.00,1%,$1 ,1%,$50.00,US,1 Year
Leviton,E2X61-GRN,KIT E2X JACK C6+ GN    ,$95.95 ,$41.00,1%,$1 ,1%,$50.00,US,1 Year
Leviton,E2X61-RED,KIT E2X JACK C6+ RD    ,$95.95 ,$41.00,1%,$1 ,1%,$50.00,US,1 Year
Leviton,E2X61-YEL,KIT E2X JACK C6+ YL    ,$95.95 ,$41.00,1%,$1 ,1%,$50.00,US,1 Year
Leviton,E2X6A-BLK,KIT E2X JACK C6A BK    ,$113.88 ,$48.66,1%,$1 ,1%,$59.34,US,1 Year
Leviton,E2X6A-BLU,KIT E2X JACK C6A BL    ,$113.88 ,$48.66,1%,$1 ,1%,$59.34,US,1 Year
Leviton,E2X6A-GRN,KIT E2X JACK C6A GN    ,$113.88 ,$48.66,1%,$1 ,1%,$59.34,US,1 Year
Leviton,E2X6A-RED,KIT E2X JACK C6A RD    ,$113.88 ,$48.66,1%,$1 ,1%,$59.34,US,1 Year
Leviton,E2X6A-YEL,KIT E2X JACK C6A YL    ,$113.88 ,$48.66,1%,$1 ,1%,$59.34,US,1 Year
Leviton,E2XHD-BLK,PANEL ANGLD BLANK MOD  ,$5.88 ,$2.51,1%,$1 ,1%,$3.06,US,1 Year
Leviton,E2XHD-CMB,PANEL ANGLD REAR CBL MN,$86.75 ,$37.07,1%,$1 ,1%,$45.21,US,1 Year
Leviton,E2XHD-COV,PANEL E2XHD COVER      ,$47.91 ,$20.48,1%,$1 ,1%,$24.98,US,1 Year
Leviton,E2XHD-JRT,"TOOL,JACK REMOVAL E2X  ",$44.46 ,$19.00,1%,$1 ,1%,$23.17,US,1 Year
Leviton,ETRTN-ETL,TOOL EXTRACTION BLACK  ,$21.83 ,$9.33,1%,$1 ,1%,$11.38,US,1 Year
Leviton,ETRTN-GTL,TOOL EXTRACTION SLATE  ,$21.83 ,$9.33,1%,$1 ,1%,$11.38,US,1 Year
Leviton,ETRTN-LTL,TOOL EXTRACTION BLUE   ,$21.83 ,$9.33,1%,$1 ,1%,$11.38,US,1 Year
Leviton,ETRTN-OTL,TOOL EXTRACTION ORANGE ,$21.83 ,$9.33,1%,$1 ,1%,$11.38,US,1 Year
Leviton,ETRTN-RTL,TOOL EXTRACTION RED    ,$21.83 ,$9.33,1%,$1 ,1%,$11.38,US,1 Year
Leviton,ETRTN-VTL,TOOL EXTRACTION GREEN  ,$21.83 ,$9.33,1%,$1 ,1%,$11.38,US,1 Year
Leviton,ETRTN-WTL,TOOL EXTRACTION WHITE  ,$21.83 ,$9.33,1%,$1 ,1%,$11.38,US,1 Year
Leviton,ETRTN-YTL,TOOL EXTRACTION YELLOW ,$21.83 ,$9.33,1%,$1 ,1%,$11.38,US,1 Year
Leviton,EWDCT-SDC,DUCT SOLID 4X12+CVR BLK,$318.44 ,$151.01,1%,$1 ,1%,$184.16,US,1 Year
Leviton,EWVEL-90U,ELBOW VRT 4X12 90UP BLK,$177.45 ,$84.15,1%,$1 ,1%,$102.62,US,1 Year
Leviton,EWVEL-9DC,ELBOW VRT 4X12 90DN+CVR,$226.54 ,$107.44,1%,$1 ,1%,$131.02,US,1 Year
Leviton,EWVEL-9UC,ELBOW VRT 4X12 90UP+CVR,$271.60 ,$128.80,1%,$1 ,1%,$157.07,US,1 Year
Leviton,EWVTE-TEC,TEE VERT 4X12+CVR BLK  ,$256.56 ,$121.68,1%,$1 ,1%,$148.39,US,1 Year
Leviton,FSHAT-F06,SPLICE HLDR FUSN HS LGX,$17.03 ,$2.79,1%,$1 ,1%,$3.40,US,1 Year
Leviton,FSHBF-P12,SPLICE HLDR FSH-BF-12  ,$3.95 ,$1.87,1%,$1 ,1%,$2.28,US,1 Year
Leviton,FSHHS-P06,SPLICE HLDR HS PLAST 6 ,$1.24 ,$0.59,1%,$1 ,1%,$0.72,US,1 Year
Leviton,FSHHS-P08,SPLICE HLDR HS PLAST 8 ,$2.81 ,$1.33,1%,$1 ,1%,$1.62,US,1 Year
Leviton,FSHMI-F06,SPLICE HLDR FOAM 6P BLK,$4.56 ,$2.17,1%,$1 ,1%,$2.65,US,1 Year
Leviton,FSHMR-F06,SPLICE HLDR MICRO      ,$2.31 ,$1.09,1%,$1 ,1%,$1.33,US,1 Year
Leviton,FSHRB-F06,SPLICE HLDR LGX 6P BLK ,$5.09 ,$2.41,1%,$1 ,1%,$2.94,US,1 Year
Leviton,FSHSL-F06,SPLICE HLDR FSH-SL-06  ,$2.64 ,$0.91,1%,$1 ,1%,$1.11,US,1 Year
Leviton,FSSMR-040,SLEEVE SPLICE MICRO40MM,$0.69 ,$0.32,1%,$1 ,1%,$0.39,US,1 Year
Leviton,LI137-1W1,INS 37X22 1 PORT WH    ,$1.43 ,$0.70,1%,$1 ,1%,$0.85,US,1 Year
Leviton,LI137-AW1,INS 37X22 1 PORT ANG WH,$1.43 ,$0.70,1%,$1 ,1%,$0.85,US,1 Year
Leviton,LI145-1W1,INS 45X22.5 1 PORT WH  ,$1.43 ,$0.70,1%,$1 ,1%,$0.85,US,1 Year
Leviton,LI145-2W1,INS 45X45 1 PORT WH    ,$1.43 ,$0.70,1%,$1 ,1%,$0.85,US,1 Year
Leviton,LI145-2W2,INS 45X45 2 PORT WH    ,$1.43 ,$0.70,1%,$1 ,1%,$0.85,US,1 Year
Leviton,LI150-1W1,INS 50X25 1 PORT WH    ,$1.43 ,$0.70,1%,$1 ,1%,$0.85,US,1 Year
Leviton,LI150-AW1,INS 50X25 1 PORT ANG WH,$1.43 ,$0.70,1%,$1 ,1%,$0.85,US,1 Year
Leviton,N3500-STD,ENCL WALL NID 3500     ,$118.95 ,$56.41,1%,$1 ,1%,$68.79,US,1 Year
Leviton,N502H-STD,ENCL WALL NID 502H     ,$96.50 ,$45.76,1%,$1 ,1%,$55.80,US,1 Year
Leviton,N5300-STD,ENCL WALL NID 530      ,$92.40 ,$43.82,1%,$1 ,1%,$53.44,US,1 Year
Leviton,OCS12-STD,ENCL WALL OCS 12TRY    ,"$1,397.19 ",$662.61,1%,$1 ,1%,$808.06,US,1 Year
Leviton,OCS18-STD,ENCL WALL OCS 18TRY    ,"$1,442.29 ",$683.99,1%,$1 ,1%,$834.13,US,1 Year
Leviton,SPLMT-HKT,KIT MOUNT SPL TRAY     ,$13.88 ,$6.58,1%,$1 ,1%,$8.02,US,1 Year
Leviton,SRJET-00B,SRJ EXTR TOOL BK       ,$4.54 ,$1.94,1%,$1 ,1%,$2.37,US,1 Year
Leviton,SRJET-00G,SRJ EXTR TOOL GN       ,$4.54 ,$1.94,1%,$1 ,1%,$2.37,US,1 Year
