Manufacturer,MFR Part #,Product Description, Retail / MSRP , Dealer Actual Cost ,Dealer's Discount (% from list),Proposed GSA Price (w/o IFF fee),GSA Discount % from List,Proposed GSA Price (with IFF of .75%),Country of Origin,Warranty
ORTRONICS,MC636-06,"CORD,CAT6,MOD 8,36FT,BLUE",$37.02 ,$18.51 ,50%,$22.74 ,39%,$22.57 ,USA,1 Year
ORTRONICS,MC636-09,"CORD,CAT6,MOD 8,36FT,WHITE",$37.02 ,$18.51 ,50%,$22.74 ,39%,$22.57 ,USA,1 Year
ORTRONICS,MC638-04,"CORD,CAT6,MOD 8,38FT,YELLOW",$37.02 ,$18.51 ,50%,$22.74 ,39%,$22.57 ,USA,1 Year
ORTRONICS,MC638-06,"CORD,CAT6,MOD 8,38FT,BLUE",$37.02 ,$18.51 ,50%,$22.74 ,39%,$22.57 ,USA,1 Year
ORTRONICS,MC638-09,"CORD,CAT6,MOD 8,38FT,WHITE",$37.02 ,$18.51 ,50%,$22.74 ,39%,$22.57 ,USA,1 Year
ORTRONICS,MC640-00,"CORD,CAT6,MOD 8,40FT,BLACK",$37.02 ,$18.51 ,50%,$22.74 ,39%,$22.57 ,USA,1 Year
ORTRONICS,MC640-03,"CORD,CAT6,MOD 8,40FT,ORANGE",$37.02 ,$18.51 ,50%,$22.74 ,39%,$22.57 ,USA,1 Year
ORTRONICS,MC640-04,"CORD,CAT6,MOD 8,40FT,YELLOW",$37.02 ,$18.51 ,50%,$22.74 ,39%,$22.57 ,USA,1 Year
ORTRONICS,MC640-05,"CORD,CAT6,MOD 8,40FT,GREEN",$37.02 ,$18.51 ,50%,$22.74 ,39%,$22.57 ,USA,1 Year
ORTRONICS,MC640-06,"CORD,CAT6,MOD 8,40FT,BLUE",$37.02 ,$18.51 ,50%,$22.74 ,39%,$22.57 ,USA,1 Year
ORTRONICS,MC640-07,"CORD,CAT6,MOD 8,40FT,PURPLE",$37.02 ,$18.51 ,50%,$22.74 ,39%,$22.57 ,USA,1 Year
ORTRONICS,MC640-08,"CORD,CAT6,MOD 8,40FT,GRAY",$37.02 ,$18.51 ,50%,$22.74 ,39%,$22.57 ,USA,1 Year
ORTRONICS,MC640-09,"CORD,CAT6,MOD 8,40FT,WHITE",$37.02 ,$18.51 ,50%,$22.74 ,39%,$22.57 ,USA,1 Year
ORTRONICS,MCS5E03-08,"CORD,MOD,CLARITY 5E,3FT,26G",$14.68 ,$7.34 ,50%,$9.02 ,39%,$8.95 ,USA,1 Year
ORTRONICS,MCS5E05-08,"CORD,FTP,CLARITY 5E,5FT,26G",$15.76 ,$7.88 ,50%,$9.68 ,39%,$9.61 ,USA,1 Year
ORTRONICS,MCS5E07-08,"CORD,FTP,CLARITY 5E,7FT,26G",$16.82 ,$8.41 ,50%,$10.33 ,39%,$10.26 ,USA,1 Year
ORTRONICS,MCS5E09-08,"CORD,FTP,CLARITY 5E,9FT,26G",$18.12 ,$9.06 ,50%,$11.13 ,39%,$11.05 ,USA,1 Year
ORTRONICS,MCS5E15-08,"CORD,FTP,CLARITY 5E,15FT,26G",$22.06 ,$11.03 ,50%,$13.55 ,39%,$13.45 ,USA,1 Year
ORTRONICS,MCS5E25-08,"CORD,FTP,CLARITY 5E,25FT,26G",$34.34 ,$17.17 ,50%,$21.10 ,39%,$20.94 ,USA,1 Year
ORTRONICS,MCS603-02,"CORD,FTP,CLARITY 6,3FT,26G",$19.22 ,$9.61 ,50%,$11.81 ,39%,$11.72 ,USA,1 Year
ORTRONICS,MCS603-08,"CORD,FTP,CLARITY 6,3FT,26G",$19.22 ,$9.61 ,50%,$11.81 ,39%,$11.72 ,USA,1 Year
ORTRONICS,MCS605-02,"CORD,FTP,CLARITY 6,5FT,26G",$21.76 ,$10.88 ,50%,$13.37 ,39%,$13.27 ,USA,1 Year
ORTRONICS,MCS605-08,"CORD,FTP,CLARITY 6,5FT,26G",$21.76 ,$10.88 ,50%,$13.37 ,39%,$13.27 ,USA,1 Year
ORTRONICS,MCS607-02,"CORD,FTP,CLARITY 6,7FT,26G",$24.38 ,$12.19 ,50%,$14.98 ,39%,$14.87 ,USA,1 Year
ORTRONICS,MCS607-08,"CORD,FTP,CLARITY 6,7FT,26G",$24.38 ,$12.19 ,50%,$14.98 ,39%,$14.87 ,USA,1 Year
ORTRONICS,MCS609-02,"CORD,FTP,CLARITY 6,9FT,26G",$26.98 ,$13.49 ,50%,$16.58 ,39%,$16.45 ,USA,1 Year
ORTRONICS,MCS609-04,"CORD,FTP,CLARITY 6,9FT,26G",$26.98 ,$13.49 ,50%,$16.58 ,39%,$16.45 ,USA,1 Year
ORTRONICS,MCS609-08,"CORD,FTP,CLARITY 6,9FT,26G",$26.98 ,$13.49 ,50%,$16.58 ,39%,$16.45 ,USA,1 Year
ORTRONICS,MCS615-02,"CORD,FTP,CLARITY 6,15FT,26G",$34.76 ,$17.38 ,50%,$21.36 ,39%,$21.20 ,USA,1 Year
ORTRONICS,MCS615-08,"CORD,FTP,CLARITY 6,15FT,26G",$34.76 ,$17.38 ,50%,$21.36 ,39%,$21.20 ,USA,1 Year
ORTRONICS,MCS620-02,"CORD,FTP,CLARITY 6,20FT,26G",$39.80 ,$19.90 ,50%,$24.45 ,39%,$24.27 ,USA,1 Year
ORTRONICS,MCS625-08,"CORD,FTP,CLARITY 6,25FT,26G",$48.80 ,$24.40 ,50%,$29.98 ,39%,$29.76 ,USA,1 Year
ORTRONICS,MCT810,COMPRESSION TOOL,$476.82 ,$238.41 ,50%,$292.94 ,39%,$290.74 ,USA,1 Year
ORTRONICS,MCT840,"COMPRESSION TOOL, DIELESS",$480.20 ,$240.10 ,50%,$295.02 ,39%,$292.80 ,USA,1 Year
ORTRONICS,MM10716,"MM10,RACK,16.25 CHANNEL,7FT","$1,392.58 ",$696.29 ,50%,$855.55 ,39%,$849.13 ,USA,1 Year
ORTRONICS,MM107SVR,"MM10, 4POST SERVER RACK, 7FT","$1,720.16 ",$860.08 ,50%,"$1,056.80 ",39%,"$1,048.88 ",USA,1 Year
ORTRONICS,MM10816,"MM10,RACK,16.25 CHANNEL,8FT","$1,556.18 ",$778.09 ,50%,$956.06 ,39%,$948.89 ,USA,1 Year
ORTRONICS,MM10AB71612,"MM10, AIRFLOW BAFFLE",$288.28 ,$144.14 ,50%,$177.11 ,39%,$175.78 ,USA,1 Year
ORTRONICS,MM10AB71616,"MM10, AIRFLOW BAFFLE",$314.50 ,$157.25 ,50%,$193.22 ,39%,$191.77 ,USA,1 Year
ORTRONICS,MM10AB81612,"MM10, AIRFLOW BAFFLE",$310.12 ,$155.06 ,50%,$190.53 ,39%,$189.10 ,USA,1 Year
ORTRONICS,MM10AB81616,"MM10, AIRFLOW BAFFLE",$336.34 ,$168.17 ,50%,$206.64 ,39%,$205.09 ,USA,1 Year
ORTRONICS,MM10CRBRSVR,"MM10,BRACKET,CABLE RUNWAY MTG",$89.30 ,$44.65 ,50%,$54.86 ,39%,$54.45 ,USA,1 Year
ORTRONICS,MM10CRBSVR,"MM10,BRACKET,CABLE RUNWAY MTG",$85.82 ,$42.91 ,50%,$52.72 ,39%,$52.33 ,USA,1 Year
ORTRONICS,MM10VMD712,MM10 VERTICAL CABLE MGMT CAGE,$856.50 ,$428.25 ,50%,$526.20 ,39%,$522.26 ,USA,1 Year
ORTRONICS,MM10VMD716,MM10 VERTICAL CABLE MGMT CAGE,$984.98 ,$492.49 ,50%,$605.14 ,39%,$600.60 ,USA,1 Year
ORTRONICS,MM10VMD812,MM10 VERTICAL CABLE MGMT CAGE,"$1,000.90 ",$500.45 ,50%,$614.92 ,39%,$610.30 ,USA,1 Year
ORTRONICS,MM10VMD816,MM10 VERTICAL CABLE MGMT CAGE,"$1,103.06 ",$551.53 ,50%,$677.68 ,39%,$672.60 ,USA,1 Year
ORTRONICS,MM6706,"MM6,RACK,6.5"" CHANNEL 7FT",$830.16 ,$415.08 ,50%,$510.02 ,39%,$506.20 ,USA,1 Year
ORTRONICS,MM6710,"MM6,RACK,10.5""CHANNEL 7FT","$1,016.58 ",$508.29 ,50%,$624.55 ,39%,$619.87 ,USA,1 Year
ORTRONICS,MM6710S,"MM6,RACK,10.5""CHANNEL 7FT","$1,415.78 ",$707.89 ,50%,$869.80 ,39%,$863.28 ,USA,1 Year
ORTRONICS,MM6716,"MM6,RACK,16.25 CHANNEL, 7FT","$1,329.28 ",$664.64 ,50%,$816.66 ,39%,$810.54 ,USA,1 Year
ORTRONICS,MM6716S,"MM6,RACK,16.5""CHANNEL 7FT","$1,673.70 ",$836.85 ,50%,"$1,028.26 ",39%,"$1,020.55 ",USA,1 Year
ORTRONICS,MM67SVR,"MM6,RACK,SERVER,7FT","$1,642.00 ",$821.00 ,50%,"$1,008.79 ",39%,"$1,001.22 ",USA,1 Year
ORTRONICS,MM6810,"MM6,RACK,10.50 CHANNEL 8FT","$1,172.74 ",$586.37 ,50%,$720.49 ,39%,$715.09 ,USA,1 Year
ORTRONICS,MM6816,"MM6,RACK,16.25""CHANNEL,8FT","$1,485.44 ",$742.72 ,50%,$912.60 ,39%,$905.76 ,USA,1 Year
ORTRONICS,MM6BDC06,"MM6,INNER CHANNEL COVER",$70.40 ,$35.20 ,50%,$43.25 ,39%,$42.93 ,USA,1 Year
ORTRONICS,MM6BDC10,"MM6,COVER,10.5 INNER CHANNEL",$78.30 ,$39.15 ,50%,$48.10 ,39%,$47.74 ,USA,1 Year
ORTRONICS,MM6BDC10S,"MM6,COVER,10.5 INNER CHANNEL",$106.28 ,$53.14 ,50%,$65.29 ,39%,$64.80 ,USA,1 Year
ORTRONICS,MM6BDC16,"MM6,COVER,16.25 INNER CHANNEL",$100.24 ,$50.12 ,50%,$61.58 ,39%,$61.12 ,USA,1 Year
ORTRONICS,MM6BDC16S,"MM6,COVER,16.5 INNER CHANNEL",$128.06 ,$64.03 ,50%,$78.68 ,39%,$78.09 ,USA,1 Year
ORTRONICS,MM6BLC,MM6 BEND LIMITING CLIP,$25.84 ,$12.92 ,50%,$15.88 ,39%,$15.76 ,USA,1 Year
ORTRONICS,MM6BTS,"MM6,BASE TROUGH,SEISMIC",$54.20 ,$27.10 ,50%,$33.30 ,39%,$33.05 ,USA,1 Year
ORTRONICS,MM6CAK,"MM6,CONCRETE ANCHOR KIT",$242.42 ,$121.21 ,50%,$148.93 ,39%,$147.82 ,USA,1 Year
ORTRONICS,MM6CEK10,"MM6,CEILING EXTENSION KIT 10.5",$234.60 ,$117.30 ,50%,$144.13 ,39%,$143.05 ,USA,1 Year
ORTRONICS,MM6CEK16,"MM6,CEILING EXTENSION KIT",$272.12 ,$136.06 ,50%,$167.18 ,39%,$165.93 ,USA,1 Year
ORTRONICS,MM6CMS10,"MM6 11"" CBL MGT SPOOL SET OF 4",$55.88 ,$27.94 ,50%,$34.33 ,39%,$34.07 ,USA,1 Year
ORTRONICS,MM6CMS6,MM6 CABLE MNGMT SPOOL SET OF 4,$45.54 ,$22.77 ,50%,$27.98 ,39%,$27.77 ,USA,1 Year
ORTRONICS,MM6CRB06,"MM6,BRACKET,CABLE RUNWAY MTG",$68.30 ,$34.15 ,50%,$41.96 ,39%,$41.65 ,USA,1 Year
ORTRONICS,MM6CRB10,"MM6,BRACKET,CABLE RUNWAY MTG",$72.14 ,$36.07 ,50%,$44.32 ,39%,$43.99 ,USA,1 Year
ORTRONICS,MM6CRB16,"MM6,BRACKET,CABLE RUNWAY MTG",$78.30 ,$39.15 ,50%,$48.10 ,39%,$47.74 ,USA,1 Year
ORTRONICS,MM6CRBSVR,"MM6,BRACKET,CABLE RUNWAY MTG",$84.50 ,$42.25 ,50%,$51.91 ,39%,$51.52 ,USA,1 Year
ORTRONICS,MM6CT4RU,"MM6 TROUGH, 4RU",$140.64 ,$70.32 ,50%,$86.40 ,39%,$85.76 ,USA,1 Year
ORTRONICS,MM6CT4RUK,"MM6 TROUGH KIT, 4RU",$201.78 ,$100.89 ,50%,$123.97 ,39%,$123.04 ,USA,1 Year
ORTRONICS,MM6EP706,"MM6,END PANEL,6.50"" CHANNEL,7'",$317.56 ,$158.78 ,50%,$195.10 ,39%,$193.63 ,USA,1 Year
ORTRONICS,MM6EP710,"MM6,END PANEL,10.50 CHANNEL,7'",$328.44 ,$164.22 ,50%,$201.78 ,39%,$200.27 ,USA,1 Year
ORTRONICS,MM6EP716,"MM6,END PANEL,16.25 CHANNEL,7'",$437.94 ,$218.97 ,50%,$269.05 ,39%,$267.04 ,USA,1 Year
ORTRONICS,MM6EP810,"MM6,END PANEL,10.50 CHANNEL 8'",$375.30 ,$187.65 ,50%,$230.57 ,39%,$228.84 ,USA,1 Year
ORTRONICS,MM6EP816,"MM6,END PANEL,16.25 CHANNEL 8'",$484.72 ,$242.36 ,50%,$297.79 ,39%,$295.56 ,USA,1 Year
ORTRONICS,MM6EPN706,"MM6,END PANEL,NARROW",$293.48 ,$146.74 ,50%,$180.30 ,39%,$178.95 ,USA,1 Year
ORTRONICS,MM6EPN710,"MM6,END PANEL, NARROW",$304.36 ,$152.18 ,50%,$186.99 ,39%,$185.59 ,USA,1 Year
ORTRONICS,MM6EPN716,"MM6,END PANEL,NARROW",$413.84 ,$206.92 ,50%,$254.25 ,39%,$252.34 ,USA,1 Year
ORTRONICS,MM6EPN810,"MM6,END PANEL, NARROW",$350.32 ,$175.16 ,50%,$215.22 ,39%,$213.61 ,USA,1 Year
ORTRONICS,MM6EPN816,"MM6,END PANEL, NARROW",$459.80 ,$229.90 ,50%,$282.48 ,39%,$280.37 ,USA,1 Year
ORTRONICS,MM6HM61RU,MM6 HORIZONTAL CABLE MNGMT PNL,$72.24 ,$36.12 ,50%,$44.38 ,39%,$44.05 ,USA,1 Year
ORTRONICS,MM6HM62RU,MM6 HORIZONTAL CABLE MNGMT PNL,$79.60 ,$39.80 ,50%,$48.90 ,39%,$48.54 ,USA,1 Year
ORTRONICS,MM6HM6D2RU,MM6 HORIZONTAL CABLE MNGMT PNL,$212.20 ,$106.10 ,50%,$130.37 ,39%,$129.39 ,USA,1 Year
ORTRONICS,MM6HM81RU,MM6 HORIZONTAL CABLE MNGMT PNL,$72.24 ,$36.12 ,50%,$44.38 ,39%,$44.05 ,USA,1 Year
ORTRONICS,MM6HM82RU,MM6 HORIZONTAL CABLE MNGMT PNL,$79.60 ,$39.80 ,50%,$48.90 ,39%,$48.54 ,USA,1 Year
ORTRONICS,MM6HMF1RU,MM6 HORIZONTAL CABLE MGMT PNL,$86.66 ,$43.33 ,50%,$53.24 ,39%,$52.84 ,USA,1 Year
ORTRONICS,MM6HMF2RU,MM6 HORIZONTAL CABLE MNGMT PNL,$93.36 ,$46.68 ,50%,$57.36 ,39%,$56.93 ,USA,1 Year
ORTRONICS,MM6HMF4RU,MM6 HORIZONTAL CABLE MNGMT PNL,$182.76 ,$91.38 ,50%,$112.28 ,39%,$111.44 ,USA,1 Year
ORTRONICS,MM6VMD706,MM6 VERTICAL CABLE MGMT CAGE,$719.52 ,$359.76 ,50%,$442.05 ,39%,$438.73 ,USA,1 Year
ORTRONICS,MM6VMD710,MM6 VERTICAL CABLE MGMT CAGE,$782.06 ,$391.03 ,50%,$480.47 ,39%,$476.87 ,USA,1 Year
ORTRONICS,MM6VMD806,"MM6,VERTICAL CABLE MGMT CAGE",$813.14 ,$406.57 ,50%,$499.56 ,39%,$495.82 ,USA,1 Year
ORTRONICS,MM6VMD810,MM6 VERTICAL CABLE MGMT CAGE,$875.78 ,$437.89 ,50%,$538.05 ,39%,$534.01 ,USA,1 Year
ORTRONICS,MM6VML704,"MM6,6""VERTICAL CABLE MNGMTCAGE",$331.60 ,$165.80 ,50%,$203.72 ,39%,$202.20 ,USA,1 Year
ORTRONICS,MM6VML706,"MM6,6""VERTICAL CABLE MNGMTCAGE",$365.82 ,$182.91 ,50%,$224.75 ,39%,$223.06 ,USA,1 Year
ORTRONICS,MM6VML804,"MM6,4""VERTICAL CABLE MNGMTCAGE",$380.74 ,$190.37 ,50%,$233.91 ,39%,$232.16 ,USA,1 Year
ORTRONICS,MM6VML806,"MM6,6""VERTICAL CABLE MNGMTCAGE",$412.92 ,$206.46 ,50%,$253.68 ,39%,$251.78 ,USA,1 Year
ORTRONICS,MM6VMR710,"MM6,REAR MNT,VERT CBL MGT CAGE",$373.72 ,$186.86 ,50%,$229.60 ,39%,$227.88 ,USA,1 Year
ORTRONICS,MM6VMR810,"MM6,REAR MNT,VERT CBL MGMT CAGE",$436.34 ,$218.17 ,50%,$268.07 ,39%,$266.06 ,USA,1 Year
ORTRONICS,MM6VMS704,MM6 VERTICAL CABLE MGNT CAGE,$437.20 ,$218.60 ,50%,$268.60 ,39%,$266.59 ,USA,1 Year
ORTRONICS,MM6VMS706,"MM6,6""VERTICAL CABLE MGMTCAGE",$474.22 ,$237.11 ,50%,$291.34 ,39%,$289.16 ,USA,1 Year
ORTRONICS,MM6VMS804,"MM6,4""VERTICAL CABLE MGMTCAGE",$486.32 ,$243.16 ,50%,$298.78 ,39%,$296.54 ,USA,1 Year
ORTRONICS,MM6VMS806,"MM6,6""VERTICAL CABLE MGMTCAGE",$528.08 ,$264.04 ,50%,$324.43 ,39%,$322.00 ,USA,1 Year
ORTRONICS,MMIPK,"ISOLATION PAD, KIT OF 2",$81.82 ,$40.91 ,50%,$50.27 ,39%,$49.89 ,USA,1 Year
ORTRONICS,MMTEFK,MM TELECOM ENCLOSURE,$101.52 ,$50.76 ,50%,$62.37 ,39%,$61.90 ,USA,1 Year
ORTRONICS,MMTEHMR2RU,"WIRE MANAGEMENT PANEL, 2RU",$111.56 ,$55.78 ,50%,$68.54 ,39%,$68.02 ,USA,1 Year
ORTRONICS,MMTEWSG22-G,"MM TELECOM ENCL,WALL MOUNT","$1,977.36 ",$988.68 ,50%,"$1,214.82 ",39%,"$1,205.71 ",USA,1 Year
ORTRONICS,MMTEWSG22-S,"MM TELECOM ENCL,WALL MOUNT","$1,977.36 ",$988.68 ,50%,"$1,214.82 ",39%,"$1,205.71 ",USA,1 Year
ORTRONICS,OFP-BLANK,BLANK ADAPTER PANEL,$6.10 ,$3.05 ,50%,$3.75 ,39%,$3.72 ,USA,1 Year
ORTRONICS,OFP-LCD12AC,"PANEL,6/LC/DX/CER/BLUE/SM",$124.62 ,$62.31 ,50%,$76.56 ,39%,$75.99 ,USA,1 Year
ORTRONICS,OFP-LCD12LC,"PANEL,6/LC/DX/CER/AQUA/MM",$79.98 ,$39.99 ,50%,$49.14 ,39%,$48.77 ,USA,1 Year
ORTRONICS,OFP-LCD12MB,"PANEL,6/LC/DX/MTL/BEIGE/MM",$91.32 ,$45.66 ,50%,$56.10 ,39%,$55.68 ,USA,1 Year
ORTRONICS,OFP-LCQ24AC,"PANEL,6/LC/QUAD/BLUE/CER/SM",$191.40 ,$95.70 ,50%,$117.59 ,39%,$116.71 ,USA,1 Year
ORTRONICS,OFP-LCQ24LC,"PANEL,6/LC/QUAD/AQUA/CER/MM",$153.30 ,$76.65 ,50%,$94.18 ,39%,$93.48 ,USA,1 Year
ORTRONICS,OFP-LCQ24MB,"PANEL,6/LC/QUAD/BEIGE/MTL/MM",$138.72 ,$69.36 ,50%,$85.22 ,39%,$84.59 ,USA,1 Year
ORTRONICS,OFP-MPA72CA,"PANEL,6/MPO,GREEN ADAPTERS",$206.64 ,$103.32 ,50%,$126.95 ,39%,$126.00 ,USA,1 Year
ORTRONICS,OFP-MPA72LA,"PANEL,6/MPO,AQUA ADAPTERS",$206.64 ,$103.32 ,50%,$126.95 ,39%,$126.00 ,USA,1 Year
ORTRONICS,OFP-MPA72MA,"PANEL,6/MPO,BEIGE ADAPTERS",$206.64 ,$103.32 ,50%,$126.95 ,39%,$126.00 ,USA,1 Year
ORTRONICS,OFP-MTD12AA,"PANEL,6/MTRJ/FEEDTHRU/BLUE/SM",$127.08 ,$63.54 ,50%,$78.07 ,39%,$77.49 ,USA,1 Year
ORTRONICS,OFP-MTD12LA,"PANEL,6/MTRJ/FEEDTHRU/AQUA/MM",$91.16 ,$45.58 ,50%,$56.01 ,39%,$55.59 ,USA,1 Year
ORTRONICS,OFP-MTD12MA,"PANEL,6/MTRJ/FEEDTHRU/BEIGE/MM",$55.26 ,$27.63 ,50%,$33.95 ,39%,$33.70 ,USA,1 Year
ORTRONICS,OFP-SCD06AC,"PANEL,3/SC/DX/BLUE/CER/SM",$78.54 ,$39.27 ,50%,$48.25 ,39%,$47.89 ,USA,1 Year
ORTRONICS,OFP-SCD06CC,"PANEL,3/SC/DX/GREEN/CER/SM",$85.10 ,$42.55 ,50%,$52.28 ,39%,$51.89 ,USA,1 Year
ORTRONICS,OFP-SCD06LC,"PANEL,3/SC/DX/AQUA/CER/MM",$60.64 ,$30.32 ,50%,$37.26 ,39%,$36.98 ,USA,1 Year
ORTRONICS,OFP-SCD06MB,"PANEL,3/SC/DX/BEIGE/MTL/MM",$55.82 ,$27.91 ,50%,$34.29 ,39%,$34.04 ,USA,1 Year
ORTRONICS,OFP-SCD08AC,"PANEL,4/SC/DX/BLUE/CER/SM",$90.90 ,$45.45 ,50%,$55.85 ,39%,$55.43 ,USA,1 Year
ORTRONICS,OFP-SCD08LC,"PANEL,4/SC/DX/AQUA/CER/MM",$79.96 ,$39.98 ,50%,$49.12 ,39%,$48.76 ,USA,1 Year
ORTRONICS,OFP-SCD08MB,"PANEL,4/SC/DX/BEIGE/MTL/MM",$74.40 ,$37.20 ,50%,$45.71 ,39%,$45.37 ,USA,1 Year
ORTRONICS,OFP-SCD12AC,"PANEL,6/SC/DX/BLUE/CER/SM",$115.82 ,$57.91 ,50%,$71.16 ,39%,$70.62 ,USA,1 Year
ORTRONICS,OFP-SCD12LC,"PANEL,6/SC/DX/AQUA/CER/MM",$88.56 ,$44.28 ,50%,$54.41 ,39%,$54.00 ,USA,1 Year
ORTRONICS,OFP-SCD12MB,"PANEL,6/SC/DX/BEIGE/MTL/MM",$92.98 ,$46.49 ,50%,$57.12 ,39%,$56.70 ,USA,1 Year
ORTRONICS,OFP-SCS06AC,"PANEL,6/SC/SPLX/CER/BLUE/SM",$69.56 ,$34.78 ,50%,$42.74 ,39%,$42.41 ,USA,1 Year
ORTRONICS,OFP-SCS06LC,"PANEL,6/SC/SPLX/CER/AQUA/MM",$42.42 ,$21.21 ,50%,$26.06 ,39%,$25.87 ,USA,1 Year
ORTRONICS,OFP-SCS06MB,"PANEL,6/SC/SPLX/MTL/BEIGE/MM",$39.70 ,$19.85 ,50%,$24.39 ,39%,$24.21 ,USA,1 Year
ORTRONICS,OFP-STD08AC,"PANEL,4ST/DX/BLUE/CER/SM",$74.58 ,$37.29 ,50%,$45.82 ,39%,$45.48 ,USA,1 Year
ORTRONICS,OFP-STD08LC,"PANEL,4/ST/DX/AQUA/CER/MM",$50.14 ,$25.07 ,50%,$30.80 ,39%,$30.57 ,USA,1 Year
ORTRONICS,OFP-STD08MB,"PANEL,4ST/DX/BEIGE/MTL/MM",$45.84 ,$22.92 ,50%,$28.16 ,39%,$27.95 ,USA,1 Year
ORTRONICS,OFP-STD12AC,"PANEL,6ST/DX/BLUE/CER/SM",$97.80 ,$48.90 ,50%,$60.08 ,39%,$59.63 ,USA,1 Year
ORTRONICS,OFP-STD12LC,"PANEL,6/ST/DX/AQUA/CER/MM",$57.38 ,$28.69 ,50%,$35.25 ,39%,$34.99 ,USA,1 Year
ORTRONICS,OFP-STD12MB,"PANEL,6ST/DX/BEIGE/MTL/MM",$56.20 ,$28.10 ,50%,$34.53 ,39%,$34.27 ,USA,1 Year
ORTRONICS,OFP-STS06NB,"PANEL,6/ST/SPLX/MTL/MM/MTL-HSG",$35.38 ,$17.69 ,50%,$21.74 ,39%,$21.57 ,USA,1 Year
ORTRONICS,OFP-STS06NC,"PANEL,6/ST/SPLX/CER/SM/MTL-HSG",$45.74 ,$22.87 ,50%,$28.10 ,39%,$27.89 ,USA,1 Year
ORTRONICS,P128040HB,"6"" WALL ANGLE ASSY",$22.98 ,$11.49 ,50%,$14.12 ,39%,$14.01 ,USA,1 Year
ORTRONICS,P128040HD,"6"" WALL ANGLE ASSY",$22.98 ,$11.49 ,50%,$14.12 ,39%,$14.01 ,USA,1 Year
ORTRONICS,P128240HB,"12"" WALL ANGLE ASSY",$30.18 ,$15.09 ,50%,$18.54 ,39%,$18.40 ,USA,1 Year
ORTRONICS,P128240HD,"12"" WALL ANGLE ASSY",$30.18 ,$15.09 ,50%,$18.54 ,39%,$18.40 ,USA,1 Year
ORTRONICS,P128440HB,"18"" WALL ANGLE ASSY",$31.24 ,$15.62 ,50%,$19.19 ,39%,$19.05 ,USA,1 Year
ORTRONICS,P128440HD,"18"" WALL ANGLE ASSY",$31.24 ,$15.62 ,50%,$19.19 ,39%,$19.05 ,USA,1 Year
ORTRONICS,P128640HB,"24"" WALL ANGLE ASSY",$35.02 ,$17.51 ,50%,$21.52 ,39%,$21.35 ,USA,1 Year
ORTRONICS,P128640HD,"24"" WALL ANGLE ASSY",$35.02 ,$17.51 ,50%,$21.52 ,39%,$21.35 ,USA,1 Year
ORTRONICS,P139240HB,"6"" SHELF BRACKET",$36.46 ,$18.23 ,50%,$22.40 ,39%,$22.23 ,USA,1 Year
ORTRONICS,P139240HD,"6"" SHELF BRACKET",$36.46 ,$18.23 ,50%,$22.40 ,39%,$22.23 ,USA,1 Year
ORTRONICS,P139340HB,"12"" SHELF BRACKET",$40.48 ,$20.24 ,50%,$24.87 ,39%,$24.68 ,USA,1 Year
ORTRONICS,P139340HD,"12"" SHELF BRACKET",$40.48 ,$20.24 ,50%,$24.87 ,39%,$24.68 ,USA,1 Year
ORTRONICS,P139540HB,"18"" SHELF BRACKET",$44.50 ,$22.25 ,50%,$27.34 ,39%,$27.13 ,USA,1 Year
ORTRONICS,P139540HD,"18"" SHELF BRACKET",$44.50 ,$22.25 ,50%,$27.34 ,39%,$27.13 ,USA,1 Year
ORTRONICS,P139740HB,"24"" SHELF BRACKET",$52.08 ,$26.04 ,50%,$32.00 ,39%,$31.76 ,USA,1 Year
ORTRONICS,P139740HD,"24"" SHELF BRACKET",$52.08 ,$26.04 ,50%,$32.00 ,39%,$31.76 ,USA,1 Year
ORTRONICS,P1DA2BRAAAA001M,"JMPR,DX,S-LC(PC)/S-LC(PC),1M",$109.20 ,$54.60 ,50%,$67.09 ,39%,$66.59 ,USA,1 Year
ORTRONICS,P1DA2BRAAAA002M,"JMPR,DX,S-LC(PC)/S-LC(PC),2M",$112.92 ,$56.46 ,50%,$69.37 ,39%,$68.85 ,USA,1 Year
ORTRONICS,P1DA2BRAAAA003M,"JMPR,DX,S-LC(PC)/S-LC(PC),3M",$116.64 ,$58.32 ,50%,$71.66 ,39%,$71.12 ,USA,1 Year
ORTRONICS,P1DA2BRAAFZ001M,"JMPR,DX,S-LC(PC)/SC(PC),1M",$76.88 ,$38.44 ,50%,$47.23 ,39%,$46.88 ,USA,1 Year
ORTRONICS,P1DA2BRAAFZ002M,"JMPR,DX,S-LC(PC)/SC(PC),2M",$80.60 ,$40.30 ,50%,$49.52 ,39%,$49.15 ,USA,1 Year
ORTRONICS,P1DA2BRAAFZ003M,"JMPR,DX,S-LC(PC)/SC(PC),3M",$84.30 ,$42.15 ,50%,$51.79 ,39%,$51.40 ,USA,1 Year
ORTRONICS,P1DA2BRAAGZ001M,"JMPR,DX,S-LC(PC)/LC(PC),1M",$80.60 ,$40.30 ,50%,$49.52 ,39%,$49.15 ,USA,1 Year
ORTRONICS,P1DA2BRAAGZ002M,"JMPR,DX,S-LC(PC)/LC(PC),2M",$84.30 ,$42.15 ,50%,$51.79 ,39%,$51.40 ,USA,1 Year
ORTRONICS,P1DA2BRAAGZ003M,"JMPR,DX,S-LC(PC)/LC(PC),3M",$88.02 ,$44.01 ,50%,$54.08 ,39%,$53.67 ,USA,1 Year
