Manufacturer,MFR Part #,Product Description,Retail / MSRP,Dealer Actual Cost,Dealers Discount from list,Proposed GSA Price (w/o IFF fee) ,GSA Discount % from List,Proposed GSA Price (with IFF of .75%),Country of Origin,Warranty
Ortronics,EZC609Q40-04,"CORD EZ PATCH,CAT6, 9FT,YEL",$601.60 ,$300.80 ,50%,$369.60 ,39%,$366.83 ,MX,1 Year
Ortronics,EZC609Q40-05,"CORD EZ PATCH,CAT6, 9FT,GRN",$601.60 ,$300.80 ,50%,$369.60 ,39%,$366.83 ,MX,1 Year
Ortronics,EZC609Q40-06,"CORD EZ PATCH,CAT6, 9FT,BLUE",$601.60 ,$300.80 ,50%,$369.60 ,39%,$366.83 ,MX,1 Year
Ortronics,EZC609Q40-08,"CORD EZ PATCH,CAT6, 9FT,GRY",$601.60 ,$300.80 ,50%,$369.60 ,39%,$366.83 ,MX,1 Year
Ortronics,EZC609Q40-09,"CORD EZ PATCH,CAT6, 9FT,WHT",$601.60 ,$300.80 ,50%,$369.60 ,39%,$366.83 ,MX,1 Year
Ortronics,EZC610Q40-00,"CORD EZ PATCH,CAT6,10FT,BLK",$601.60 ,$300.80 ,50%,$369.60 ,39%,$366.83 ,MX,1 Year
Ortronics,EZC610Q40-02,"CORD EZ PATCH,CAT6,10FT,RED",$601.60 ,$300.80 ,50%,$369.60 ,39%,$366.83 ,MX,1 Year
Ortronics,EZC610Q40-04,"CORD EZ PATCH,CAT6, 10FT,YEL",$634.40 ,$317.20 ,50%,$389.75 ,39%,$386.83 ,MX,1 Year
Ortronics,EZC610Q40-05,"CORD EZ PATCH,CAT6, 10FT,GRN",$634.40 ,$317.20 ,50%,$389.75 ,39%,$386.83 ,MX,1 Year
Ortronics,EZC610Q40-06,"CORD EZ PATCH,CAT6, 10FT,BLUE",$634.40 ,$317.20 ,50%,$389.75 ,39%,$386.83 ,MX,1 Year
Ortronics,EZC610Q40-07,"CORD EZ PATCH,CAT6,10FT,PURPLE",$634.40 ,$317.20 ,50%,$389.75 ,39%,$386.83 ,MX,1 Year
Ortronics,EZC610Q40-09,"CORD EZ PATCH,CAT6, 10FT,WH",$634.40 ,$317.20 ,50%,$389.75 ,39%,$386.83 ,MX,1 Year
Ortronics,EZC615Q25-02,"CORD EZ PATCH,CAT6, 15FT,RED",$498.00 ,$249.00 ,50%,$305.95 ,39%,$303.66 ,MX,1 Year
Ortronics,EZC615Q25-04,"CORD EZ PATCH,CAT6, 15FT,YEL",$498.00 ,$249.00 ,50%,$305.95 ,39%,$303.66 ,MX,1 Year
Ortronics,EZC615Q25-05,"CORD EZ PATCH,CAT6, 15FT,GRN",$498.00 ,$249.00 ,50%,$305.95 ,39%,$303.66 ,MX,1 Year
Ortronics,EZC615Q25-06,"CORD EZ PATCH,CAT6, 15FT,BLUE",$498.00 ,$249.00 ,50%,$305.95 ,39%,$303.66 ,MX,1 Year
Ortronics,EZC615Q25-08,"CORD EZ PATCH,CAT6, 15FT,GRAY",$498.00 ,$249.00 ,50%,$305.95 ,39%,$303.66 ,MX,1 Year
Ortronics,EZC615Q25-09,"CORD EZ PATCH,CAT6, 15FT,WH",$498.00 ,$249.00 ,50%,$305.95 ,39%,$303.66 ,MX,1 Year
Ortronics,FCBL-002,"BEND LIMITER KIT,FIBER",$17.98 ,$8.99 ,50%,$11.05 ,39%,$10.96 ,US,1 Year
Ortronics,FCBL-003,"CABLE MANAGEMENT KIT,",$17.98 ,$8.99 ,50%,$11.05 ,39%,$10.96 ,US,1 Year
Ortronics,FCBR-001,"BRKT,CBL RETAINER,TOP,1U",$28.12 ,$14.06 ,50%,$17.28 ,39%,$17.15 ,US,1 Year
Ortronics,FCBR-002,"BRKT,CBL RETAINER,TOP,2U/3U/4U",$23.80 ,$11.90 ,50%,$14.62 ,39%,$14.51 ,US,1 Year
Ortronics,FCBR-003,"BRKT,CBL RETAINER,BTM,2U/3U/4U",$17.86 ,$8.93 ,50%,$10.97 ,39%,$10.89 ,US,1 Year
Ortronics,FCM-19-1,HOMACO PATCH CORD ORG,$72.38 ,$36.19 ,50%,$44.47 ,39%,$44.13 ,US,1 Year
Ortronics,FCM-19-1SR,HOMACO PATCH CORD ORG,$70.76 ,$35.38 ,50%,$43.47 ,39%,$43.15 ,US,1 Year
Ortronics,FCM-19-1SRC,HOMACO PATCH CORD ORG,$66.58 ,$33.29 ,50%,$40.90 ,39%,$40.60 ,US,1 Year
Ortronics,FCM-19-1XL,HOMACO INTERBAY ORGANIZER 1U,$70.60 ,$35.30 ,50%,$43.37 ,39%,$43.05 ,US,1 Year
Ortronics,FCM-19-2,HOMACO PATCH CORD ORG,$91.78 ,$45.89 ,50%,$56.39 ,39%,$55.96 ,US,1 Year
Ortronics,FCM-19-2L,HOMACO PATCH CORD ORG,$95.48 ,$47.74 ,50%,$58.66 ,39%,$58.22 ,US,1 Year
Ortronics,FCM-19-2SR,HOMACO PATCH CORD ORG,$87.92 ,$43.96 ,50%,$54.01 ,39%,$53.61 ,US,1 Year
Ortronics,FCM-19-2SRC,HOMACO PATCH CORD ORG,$80.56 ,$40.28 ,50%,$49.49 ,39%,$49.12 ,US,1 Year
Ortronics,FCM-19-2XL,HOMACO INTERBAY ORGANIZER 2U,$74.42 ,$37.21 ,50%,$45.72 ,39%,$45.38 ,US,1 Year
Ortronics,FCM-19-2XLH,HOMACO INTERBAY PTCHCRD ORG,$76.20 ,$38.10 ,50%,$46.81 ,39%,$46.46 ,US,1 Year
Ortronics,FCM-19-4XL,HOMACO INTERBAY ORGANIZER 4U,$102.08 ,$51.04 ,50%,$62.71 ,39%,$62.24 ,US,1 Year
Ortronics,FCTL-001,"KIT, TRAY LATCH, SPRING LOADED",$23.62 ,$11.81 ,50%,$14.51 ,39%,$14.40 ,US,1 Year
Ortronics,FCWK-01,FC ENCLOSURE WATERFALL KIT,$30.28 ,$15.14 ,50%,$18.60 ,39%,$18.46 ,US,1 Year
Ortronics,FC01U-C,"RACK MNT,1U,FIBER PATCH/SPLICE",$417.06 ,$208.53 ,50%,$256.23 ,39%,$254.30 ,US,1 Year
Ortronics,FC01U-M,"1U FIBER PATCH/SPLICE PNL,HD",$455.86 ,$227.93 ,50%,$280.06 ,39%,$277.96 ,US,1 Year
Ortronics,FC01U-P,"RACK MNT,1U,FIBER PATCH PNL",$404.22 ,$202.11 ,50%,$248.34 ,39%,$246.48 ,US,1 Year
Ortronics,FC01U-S,"RACK MNT,1U,FIBER SPLICE CAB",$430.26 ,$215.13 ,50%,$264.34 ,39%,$262.35 ,US,1 Year
Ortronics,FC02U-C,"RACK MNT,2U,FIBER PATCH/SPLICE",$469.16 ,$234.58 ,50%,$288.23 ,39%,$286.07 ,US,1 Year
Ortronics,FC02U-M,"2U FIBER PATCH/SPLICE PNL,HD",$487.98 ,$243.99 ,50%,$299.80 ,39%,$297.55 ,US,1 Year
Ortronics,FC02U-P,"RACK MNT,2U,FIBER PATCH PNL",$456.30 ,$228.15 ,50%,$280.33 ,39%,$278.23 ,US,1 Year
Ortronics,FC02U-S,"RACK MNT,2U,FIBER SPLICE CAB",$482.30 ,$241.15 ,50%,$296.31 ,39%,$294.09 ,US,1 Year
Ortronics,FC03U-C,"RACK MNT,3U,FIBER PATCH/SPLICE",$521.24 ,$260.62 ,50%,$320.23 ,39%,$317.83 ,US,1 Year
Ortronics,FC03U-M,"3U FIBER PATCH/SPLICE PNL,HD",$546.16 ,$273.08 ,50%,$335.54 ,39%,$333.02 ,US,1 Year
Ortronics,FC03U-P,"RACK MNT,3U,FIBER PATCH PNL",$508.34 ,$254.17 ,50%,$312.31 ,39%,$309.96 ,US,1 Year
Ortronics,FC03U-S,"RACK MNT,3U,FIBER SPLICE CAB",$534.36 ,$267.18 ,50%,$328.29 ,39%,$325.83 ,US,1 Year
Ortronics,FC04U-C,"RACK MNT,4U,FIBER PATCH/SPLICE",$573.30 ,$286.65 ,50%,$352.21 ,39%,$349.57 ,US,1 Year
Ortronics,FC04U-M,"4U FIBER PATCH/SPLICE PNL,HD",$638.96 ,$319.48 ,50%,$392.55 ,39%,$389.61 ,US,1 Year
Ortronics,FC04U-P,"RACK MNT,4U,FIBER PATCH PNL",$560.44 ,$280.22 ,50%,$344.31 ,39%,$341.73 ,US,1 Year
Ortronics,FC04U-S,"RACK MNT,4U,FIBER SPLICE CAB",$586.46 ,$293.23 ,50%,$360.30 ,39%,$357.60 ,US,1 Year
Ortronics,FPSGDPSI,DECORATOR PLATE 1 GANG IVORY,$2.70 ,$1.35 ,50%,$1.66 ,39%,$1.65 ,CN,1 Year
Ortronics,FPSGDPSW,DECORATOR PLATE 1 GANG WHITE,$2.70 ,$1.35 ,50%,$1.66 ,39%,$1.65 ,CN,1 Year
Ortronics,FST2-F012,"SPLICE TRAY,FUSION,12FIBER,FC",$49.60 ,$24.80 ,50%,$30.47 ,39%,$30.24 ,TW,1 Year
Ortronics,FST3-F048,"SPLICE TRAY,FUSION,48FIBER,FC",$58.40 ,$29.20 ,50%,$35.88 ,39%,$35.61 ,TW,1 Year
Ortronics,FTBP-1RU,"FEED-THROUGH BRUSH PANEL, 1RU",$56.00 ,$28.00 ,50%,$34.40 ,39%,$34.15 ,US,1 Year
Ortronics,FTBP-2RU,"FEED-THROUGH BRUSH PANEL, 2RU",$66.00 ,$33.00 ,50%,$40.55 ,39%,$40.24 ,US,1 Year
Ortronics,GBH19KIT,HORIZONTAL GROUND BAR KIT,$75.14 ,$37.57 ,50%,$46.16 ,39%,$45.82 ,US,1 Year
Ortronics,GBV36,VERTICAL GROUND BAR,$91.02 ,$45.51 ,50%,$55.92 ,39%,$55.50 ,US,1 Year
Ortronics,GBV36KIT,VERTICAL GROUND BAR KIT,$108.34 ,$54.17 ,50%,$66.56 ,39%,$66.06 ,US,1 Year
Ortronics,GBV72,VERTICAL GROUND BAR,$136.02 ,$68.01 ,50%,$83.57 ,39%,$82.94 ,US,1 Year
Ortronics,GBV72KIT,VERTICAL GROUND BAR KIT,$156.28 ,$78.14 ,50%,$96.01 ,39%,$95.29 ,US,1 Year
Ortronics,GBWMBKIT,WALL MOUNTING BRACKET KIT,$38.42 ,$19.21 ,50%,$23.60 ,39%,$23.43 ,US,1 Year
Ortronics,GB2X10TGB,TELECOMMUNICATIONS GROUND BAR,$115.58 ,$57.79 ,50%,$71.01 ,39%,$70.48 ,US,1 Year
Ortronics,GB2X12TGB,TELECOMMUNICATONS GROUND BAR,$122.78 ,$61.39 ,50%,$75.43 ,39%,$74.87 ,US,1 Year
Ortronics,GB2X12TGBKIT,TELECOMM GROUND BAR KIT,$171.82 ,$85.91 ,50%,$105.56 ,39%,$104.77 ,US,1 Year
Ortronics,GB4X12J,STANDARD GROUND BAR,$152.60 ,$76.30 ,50%,$93.75 ,39%,$93.05 ,US,1 Year
Ortronics,GB4X12TMGB,TELECOMM MAIN GROUND BAR,$163.24 ,$81.62 ,50%,$100.29 ,39%,$99.54 ,US,1 Year
Ortronics,GB4X12TMGBKIT,TELECOMM MAIN GROUND BAR KIT,$217.28 ,$108.64 ,50%,$133.49 ,39%,$132.49 ,US,1 Year
Ortronics,GB4X20J,STANDARD GROUND BAR,$237.58 ,$118.79 ,50%,$145.96 ,39%,$144.87 ,US,1 Year
Ortronics,GB4X20TMGB,TELECOMM MAIN GROUND BAR,$240.66 ,$120.33 ,50%,$147.85 ,39%,$146.74 ,US,1 Year
Ortronics,GB4X20TMGBKIT,TELECOMM MAIN GROUND BAR KIT,$303.92 ,$151.96 ,50%,$186.72 ,39%,$185.32 ,US,1 Year
Ortronics,GJ8KIT,GROUND JUMPER ASSEMBLY KIT,$47.68 ,$23.84 ,50%,$29.29 ,39%,$29.07 ,US,1 Year
Ortronics,GL2014,TWO HOLE GROUND LUG,$17.16 ,$8.58 ,50%,$10.54 ,39%,$10.46 ,US,1 Year
Ortronics,GR-19,"HOMACO GUARD RAIL, 19"" RACK",$45.54 ,$22.77 ,50%,$27.98 ,39%,$27.77 ,US,1 Year
Ortronics,GR-19B,"HOMACO GUARD RAIL, 19"" RACK",$45.54 ,$22.77 ,50%,$27.98 ,39%,$27.77 ,US,1 Year
Ortronics,GR-23,"HOMACO GUARD RAIL, 23"" RACK",$54.04 ,$27.02 ,50%,$33.20 ,39%,$32.95 ,US,1 Year
Ortronics,GR-23B,"HOMACO GUARD RAIL, 23"" RACK",$54.04 ,$27.02 ,50%,$33.20 ,39%,$32.95 ,US,1 Year
Ortronics,GS-8,"HOMACO 8"" GROUND STRAP",$25.66 ,$12.83 ,50%,$15.76 ,39%,$15.65 ,US,1 Year
Ortronics,GXCAB421629,"BAFFLE, FOR 29.5""W 42U",$238.00 ,$119.00 ,50%,$146.22 ,39%,$145.12 ,US,1 Year
Ortronics,GXCAB421629SA,"BAFFLE, FOR 29.5""W 42U",$206.00 ,$103.00 ,50%,$126.56 ,39%,$125.61 ,US,1 Year
Ortronics,GXCAB421631,"BAFFLE, FOR 31.5""W 42U",$261.80 ,$130.90 ,50%,$160.84 ,39%,$159.63 ,US,1 Year
Ortronics,GXCAB421631SA,"BAFFLE, FOR 31.5""W 42U",$226.00 ,$113.00 ,50%,$138.85 ,39%,$137.80 ,US,1 Year
Ortronics,GXCAB423029,"BAFFLE, FOR 29.5""W 42U",$316.00 ,$158.00 ,50%,$194.14 ,39%,$192.68 ,US,1 Year
Ortronics,GXCAB423029SA,"BAFFLE, FOR 29.5""W 42U",$138.00 ,$69.00 ,50%,$84.78 ,39%,$84.15 ,US,1 Year
Ortronics,GXCAB423031,"BAFFLE, FOR 31.5""W 42U",$322.38 ,$161.19 ,50%,$198.06 ,39%,$196.57 ,US,1 Year
Ortronics,GXCAB423031SA,"BAFFLE, FOR 31.5""W 42U",$158.00 ,$79.00 ,50%,$97.07 ,39%,$96.34 ,US,1 Year
Ortronics,GXCAB451629,"BAFFLE, FOR 29.5""W 45U",$242.00 ,$121.00 ,50%,$148.68 ,39%,$147.56 ,US,1 Year
Ortronics,GXCAB451629SA,"BAFFLE, FOR 29.5""W 45U",$210.00 ,$105.00 ,50%,$129.02 ,39%,$128.05 ,US,1 Year
Ortronics,GXCAB451631,"BAFFLE, FOR 31.5""W 45U",$264.50 ,$132.25 ,50%,$162.50 ,39%,$161.28 ,US,1 Year
Ortronics,GXCAB451631SA,"BAFFLE, FOR 31.5""W 45U",$230.00 ,$115.00 ,50%,$141.30 ,39%,$140.24 ,US,1 Year
Ortronics,GXCAB453029,"BAFFLE, FOR 29.5""W 45U",$320.00 ,$160.00 ,50%,$196.60 ,39%,$195.12 ,US,1 Year
Ortronics,GXCAB453029SA,"BAFFLE, FOR 29.5""W 45U",$142.00 ,$71.00 ,50%,$87.24 ,39%,$86.59 ,US,1 Year
Ortronics,GXCAB453031,"BAFFLE, FOR 31.5""W 45U",$326.00 ,$163.00 ,50%,$200.28 ,39%,$198.78 ,US,1 Year
Ortronics,GXCAB453031SA,"BAFFLE, FOR 31.5""W 45U",$162.00 ,$81.00 ,50%,$99.53 ,39%,$98.78 ,US,1 Year
Ortronics,GXCAB481629,"BAFFLE, FOR 29.5""W 48U",$246.00 ,$123.00 ,50%,$151.13 ,39%,$150.00 ,US,1 Year
Ortronics,GXCAB481629SA,"BAFFLE, FOR 29.5""W 48U",$214.00 ,$107.00 ,50%,$131.47 ,39%,$130.49 ,US,1 Year
Ortronics,GXCAB481631,"BAFFLE, FOR 31.5""W 48U",$267.86 ,$133.93 ,50%,$164.56 ,39%,$163.33 ,US,1 Year
Ortronics,GXCAB481631SA,"BAFFLE, FOR 31.5""W 48U",$234.00 ,$117.00 ,50%,$143.76 ,39%,$142.68 ,US,1 Year
Ortronics,GXCAB483029,"BAFFLE, FOR 29.5""W 48U",$324.00 ,$162.00 ,50%,$199.05 ,39%,$197.56 ,US,1 Year
Ortronics,GXCAB483029SA,"BAFFLE, FOR 29.5""W 48U",$146.00 ,$73.00 ,50%,$89.70 ,39%,$89.02 ,US,1 Year
Ortronics,GXCAB483031,"BAFFLE, FOR 31.5""W 48U",$328.44 ,$164.22 ,50%,$201.78 ,39%,$200.27 ,US,1 Year
Ortronics,GXCAB483031SA,"BAFFLE, FOR 31.5""W 48U",$166.00 ,$83.00 ,50%,$101.98 ,39%,$101.22 ,US,1 Year
Ortronics,GXCCSTR-4,CASTERS - SET OF 4,$149.00 ,$74.50 ,50%,$91.54 ,39%,$90.85 ,US,1 Year
Ortronics,GXCDHSCK-0333,"SWING HANDLE, COMBINATION",$110.00 ,$55.00 ,50%,$67.58 ,39%,$67.07 ,US,1 Year
Ortronics,GXCDHSKL-0333,"SWING HANDLE, KEY LOCK,",$70.00 ,$35.00 ,50%,$43.01 ,39%,$42.68 ,US,1 Year
Ortronics,GXCLVL,LEVELERS - SET OF 4,$30.00 ,$15.00 ,50%,$18.43 ,39%,$18.29 ,US,1 Year
Ortronics,GXCMBK,MULTI-BAY HARDWARE,$13.90 ,$6.95 ,50%,$8.54 ,39%,$8.48 ,US,1 Year
Ortronics,GXCTPBK,TOP PANEL BRUSH KIT,$193.10 ,$106.00 ,45%,$130.25 ,33%,$129.27 ,US,1 Year
Ortronics,GXC24VPMLD,VERT LACING BAR/PDU MNTG,$92.00 ,$46.00 ,50%,$56.52 ,39%,$56.10 ,US,1 Year
Ortronics,GXC24VPMLS,VERT LACING BAR/PDU MNTG,$80.00 ,$40.00 ,50%,$49.15 ,39%,$48.78 ,US,1 Year
Ortronics,GXC2424DFM-B,"DOOR, FULL MESH,",$486.00 ,$243.00 ,50%,$298.58 ,39%,$296.34 ,US,1 Year
Ortronics,GXC2424DFM-W,"DOOR, FULL MESH,",$486.00 ,$243.00 ,50%,$298.58 ,39%,$296.34 ,US,1 Year
Ortronics,GXC2424DFP-B,"DOOR, FULL PLEXIGLAS,",$586.00 ,$293.00 ,50%,$360.02 ,39%,$357.32 ,US,1 Year
Ortronics,GXC2424DFP-W,"DOOR, FULL PLEXIGLAS,",$586.00 ,$293.00 ,50%,$360.02 ,39%,$357.32 ,US,1 Year
Ortronics,GXC2424DFS-B,"DOOR, FULL SOLID,",$472.00 ,$236.00 ,50%,$289.98 ,39%,$287.80 ,US,1 Year
Ortronics,GXC2424DFS-W,"DOOR, FULL SOLID,",$472.00 ,$236.00 ,50%,$289.98 ,39%,$287.80 ,US,1 Year
Ortronics,GXC2424DSM-B,"DOOR, SPLIT MESH,",$596.00 ,$298.00 ,50%,$366.16 ,39%,$363.41 ,US,1 Year
Ortronics,GXC2424DSM-W,"DOOR, SPLIT MESH,",$596.00 ,$298.00 ,50%,$366.16 ,39%,$363.41 ,US,1 Year
Ortronics,GXC2424DSS-B,"DOOR, SPLIT SOLID,",$566.00 ,$283.00 ,50%,$347.73 ,39%,$345.12 ,US,1 Year
Ortronics,GXC2424DSS-W,"DOOR, SPLIT SOLID,",$566.00 ,$283.00 ,50%,$347.73 ,39%,$345.12 ,US,1 Year
Ortronics,GXC2424M12-B,"MNTG RAILS, 24U, TAPPED",$152.00 ,$76.00 ,50%,$93.38 ,39%,$92.68 ,US,1 Year
Ortronics,GXC2424M38-B,"MNTG RAILS, 24U, .375 SQ",$126.00 ,$63.00 ,50%,$77.41 ,39%,$76.83 ,US,1 Year
Ortronics,GXC2436SPSL-B,"SIDE PANEL, FOR 24U X 36""",$340.00 ,$170.00 ,50%,$208.88 ,39%,$207.32 ,US,1 Year
Ortronics,GXC2436SPSL-W,"SIDE PANEL, FOR 24U X 36""",$340.00 ,$170.00 ,50%,$208.88 ,39%,$207.32 ,US,1 Year
Ortronics,GXC2436TPC-B,"TOP PANEL, H-PANEL FOR",$118.00 ,$59.00 ,50%,$72.49 ,39%,$71.95 ,US,1 Year
Ortronics,GXC2436TPC-W,"TOP PANEL, H-PANEL FOR",$118.00 ,$59.00 ,50%,$72.49 ,39%,$71.95 ,US,1 Year
Ortronics,GXC2436TPC4-B,"TOP PANEL,4 OPENING H-PANEL",$132.00 ,$66.00 ,50%,$81.10 ,39%,$80.49 ,US,1 Year
Ortronics,GXC2436TPC4-W,"TOP PANEL,4 OPENING H-PANEL",$132.00 ,$66.00 ,50%,$81.10 ,39%,$80.49 ,US,1 Year
Ortronics,GXC2436TPS-B,"TOP PANEL, SOLID FOR",$124.00 ,$62.00 ,50%,$76.18 ,39%,$75.61 ,US,1 Year
Ortronics,GXC2436TPS-W,"TOP PANEL, SOLID FOR",$124.00 ,$62.00 ,50%,$76.18 ,39%,$75.61 ,US,1 Year
Ortronics,GXC2436TPV-B,"TOP PANEL, VENTED FOR",$128.00 ,$64.00 ,50%,$78.64 ,39%,$78.05 ,US,1 Year
Ortronics,GXC2436TPV-W,"TOP PANEL, VENTED FOR",$128.00 ,$64.00 ,50%,$78.64 ,39%,$78.05 ,US,1 Year
Ortronics,GXC2442SPSL-B,"SIDE PANEL, FOR 24U X 42""",$352.00 ,$176.00 ,50%,$216.26 ,39%,$214.63 ,US,1 Year
Ortronics,GXC2442SPSL-W,"SIDE PANEL, FOR 24U X 42""",$352.00 ,$176.00 ,50%,$216.26 ,39%,$214.63 ,US,1 Year
Ortronics,GXC2442TPC-B,"TOP PANEL, H-PANEL  FOR",$124.00 ,$62.00 ,50%,$76.18 ,39%,$75.61 ,US,1 Year
Ortronics,GXC2442TPC-W,"TOP PANEL, H-PANEL  FOR",$124.00 ,$62.00 ,50%,$76.18 ,39%,$75.61 ,US,1 Year
Ortronics,GXC2442TPC4-B,"TOP PANEL,4 OPENING H-PANEL",$138.00 ,$69.00 ,50%,$84.78 ,39%,$84.15 ,US,1 Year
Ortronics,GXC2442TPC4-W,"TOP PANEL,4 OPENING H-PANEL",$138.00 ,$69.00 ,50%,$84.78 ,39%,$84.15 ,US,1 Year
Ortronics,GXC2442TPS-B,"TOP PANEL, SOLID  FOR",$130.00 ,$65.00 ,50%,$79.87 ,39%,$79.27 ,US,1 Year
Ortronics,GXC2442TPS-W,"TOP PANEL, SOLID  FOR",$130.00 ,$65.00 ,50%,$79.87 ,39%,$79.27 ,US,1 Year
Ortronics,GXC2442TPV-B,"TOP PANEL, VENTED FOR",$134.00 ,$67.00 ,50%,$82.32 ,39%,$81.71 ,US,1 Year
Ortronics,GXC2442TPV-W,"TOP PANEL, VENTED FOR",$134.00 ,$67.00 ,50%,$82.32 ,39%,$81.71 ,US,1 Year
Ortronics,GXC2448TPC-B,"TOP PANEL, H-PANEL  FOR",$130.00 ,$65.00 ,50%,$79.87 ,39%,$79.27 ,US,1 Year
Ortronics,GXC2448TPC-W,"TOP PANEL, H-PANEL  FOR",$130.00 ,$65.00 ,50%,$79.87 ,39%,$79.27 ,US,1 Year
Ortronics,GXC2448TPC4-B,"TOP PANEL,4 OPENING H-PANEL",$144.00 ,$72.00 ,50%,$88.47 ,39%,$87.80 ,US,1 Year
Ortronics,GXC2448TPC4-W,"TOP PANEL,4 OPENING H-PANEL",$144.00 ,$72.00 ,50%,$88.47 ,39%,$87.80 ,US,1 Year
Ortronics,GXC2448TPS-B,"TOP PANEL, SOLID  FOR",$136.00 ,$68.00 ,50%,$83.55 ,39%,$82.93 ,US,1 Year
Ortronics,GXC2448TPS-W,"TOP PANEL, SOLID  FOR",$136.00 ,$68.00 ,50%,$83.55 ,39%,$82.93 ,US,1 Year
Ortronics,GXC2448TPV-B,"TOP PANEL, VENTED FOR",$140.00 ,$70.00 ,50%,$86.01 ,39%,$85.37 ,US,1 Year
Ortronics,GXC2448TPV-W,"TOP PANEL, VENTED FOR",$140.00 ,$70.00 ,50%,$86.01 ,39%,$85.37 ,US,1 Year
Ortronics,GXC29WMK-5,"WIRE MGR KIT, SET OF 5  2",$130.00 ,$65.00 ,50%,$79.87 ,39%,$79.27 ,US,1 Year
Ortronics,GXC2906CTCE-B,"CBL TROUGH, CENTER EXIT",$96.00 ,$48.00 ,50%,$58.98 ,39%,$58.54 ,US,1 Year
Ortronics,GXC2906CTCE-W,"CBL TROUGH, CENTER EXIT",$96.00 ,$48.00 ,50%,$58.98 ,39%,$58.54 ,US,1 Year
Ortronics,GXC2912CTCE-B,"CBL TROUGH, CENTER EXIT",$116.00 ,$58.00 ,50%,$71.27 ,39%,$70.73 ,US,1 Year
Ortronics,GXC2912CTCE-W,"CBL TROUGH, CENTER EXIT",$116.00 ,$58.00 ,50%,$71.27 ,39%,$70.73 ,US,1 Year
Ortronics,GXC2918CTCE-B,"CBL TROUGH, CENTER EXIT",$136.00 ,$68.00 ,50%,$83.55 ,39%,$82.93 ,US,1 Year
Ortronics,GXC2918CTCE-W,"CBL TROUGH, CENTER EXIT",$136.00 ,$68.00 ,50%,$83.55 ,39%,$82.93 ,US,1 Year
Ortronics,GXC2936TPC-B,"TOP PANEL, H-PANEL  FOR",$126.00 ,$63.00 ,50%,$77.41 ,39%,$76.83 ,US,1 Year
Ortronics,GXC2936TPC-W,"TOP PANEL, H-PANEL  FOR",$126.00 ,$63.00 ,50%,$77.41 ,39%,$76.83 ,US,1 Year
Ortronics,GXC2936TPC4-B,"TOP PANEL,4 OPENING H-PANEL",$140.00 ,$70.00 ,50%,$86.01 ,39%,$85.37 ,US,1 Year
Ortronics,GXC2936TPC4-W,"TOP PANEL,4 OPENING H-PANEL",$140.00 ,$70.00 ,50%,$86.01 ,39%,$85.37 ,US,1 Year
Ortronics,GXC2936TPS-B,"TOP PANEL, SOLID  FOR",$132.00 ,$66.00 ,50%,$81.10 ,39%,$80.49 ,US,1 Year
Ortronics,GXC2936TPS-W,"TOP PANEL, SOLID  FOR",$132.00 ,$66.00 ,50%,$81.10 ,39%,$80.49 ,US,1 Year
Ortronics,GXC2936TPV-B,"TOP PANEL, VENTED FOR",$136.00 ,$68.00 ,50%,$83.55 ,39%,$82.93 ,US,1 Year
Ortronics,GXC2936TPV-W,"TOP PANEL, VENTED FOR",$136.00 ,$68.00 ,50%,$83.55 ,39%,$82.93 ,US,1 Year
Ortronics,GXC2942TPC-B,"TOP PANEL, H-PANEL  FOR",$132.00 ,$66.00 ,50%,$81.10 ,39%,$80.49 ,US,1 Year
Ortronics,GXC2942TPC-W,"TOP PANEL, H-PANEL  FOR",$132.00 ,$66.00 ,50%,$81.10 ,39%,$80.49 ,US,1 Year
Ortronics,GXC2942TPC4-B,"TOP PANEL,4 OPENING H-PANEL",$146.00 ,$73.00 ,50%,$89.70 ,39%,$89.02 ,US,1 Year
Ortronics,GXC2942TPC4-W,"TOP PANEL,4 OPENING H-PANEL",$146.00 ,$73.00 ,50%,$89.70 ,39%,$89.02 ,US,1 Year
Ortronics,GXC2942TPS-B,"TOP PANEL, SOLID  FOR",$138.00 ,$69.00 ,50%,$84.78 ,39%,$84.15 ,US,1 Year
Ortronics,GXC2942TPS-W,"TOP PANEL, SOLID  FOR",$138.00 ,$69.00 ,50%,$84.78 ,39%,$84.15 ,US,1 Year
Ortronics,GXC2942TPV-B,"TOP PANEL, VENTED FOR",$142.00 ,$71.00 ,50%,$87.24 ,39%,$86.59 ,US,1 Year
Ortronics,GXC2942TPV-W,"TOP PANEL, VENTED FOR",$142.00 ,$71.00 ,50%,$87.24 ,39%,$86.59 ,US,1 Year
Ortronics,GXC2948TPC-B,"TOP PANEL, H-PANEL  FOR",$138.00 ,$69.00 ,50%,$84.78 ,39%,$84.15 ,US,1 Year
Ortronics,GXC2948TPC-W,"TOP PANEL, H-PANEL  FOR",$138.00 ,$69.00 ,50%,$84.78 ,39%,$84.15 ,US,1 Year
Ortronics,GXC2948TPC4-B,"TOP PANEL,4 OPENING H-PANEL",$152.00 ,$76.00 ,50%,$93.38 ,39%,$92.68 ,US,1 Year
Ortronics,GXC2948TPS-B,"TOP PANEL, SOLID  FOR",$144.00 ,$72.00 ,50%,$88.47 ,39%,$87.80 ,US,1 Year
